Time Interval, Browse Path, Value Source, Data Type
849,Line2/CasePacker/WasteCount,0,Double
858,Line2/CasePacker/WasteCount,0,Double
867,Line2/CasePacker/WasteCount,0,Double
876,Line2/CasePacker/WasteCount,0,Double
885,Line2/CasePacker/WasteCount,0,Double
894,Line2/CasePacker/WasteCount,0,Double
903,Line2/CasePacker/WasteCount,0,Double
912,Line2/CasePacker/WasteCount,0,Double
921,Line2/CasePacker/WasteCount,0,Double
930,Line2/CasePacker/WasteCount,0,Double
939,Line2/CasePacker/WasteCount,0,Double
948,Line2/CasePacker/WasteCount,0,Double
957,Line2/CasePacker/WasteCount,0,Double
966,Line2/CasePacker/WasteCount,0,Double
975,Line2/CasePacker/WasteCount,0,Double
984,Line2/CasePacker/WasteCount,0,Double
993,Line2/CasePacker/WasteCount,0,Double
1002,Line2/CasePacker/WasteCount,0,Double
1011,Line2/CasePacker/WasteCount,0,Double
1020,Line2/CasePacker/WasteCount,0,Double
1029,Line2/CasePacker/WasteCount,0,Double
1038,Line2/CasePacker/WasteCount,0,Double
1047,Line2/CasePacker/WasteCount,0,Double
1056,Line2/CasePacker/WasteCount,0,Double
1065,Line2/CasePacker/WasteCount,0,Double
1074,Line2/CasePacker/WasteCount,0,Double
1083,Line2/CasePacker/WasteCount,0,Double
1092,Line2/CasePacker/WasteCount,0,Double
1101,Line2/CasePacker/WasteCount,1,Double
1110,Line2/CasePacker/WasteCount,2,Double
1119,Line2/CasePacker/WasteCount,3,Double
1128,Line2/CasePacker/WasteCount,4,Double
1137,Line2/CasePacker/WasteCount,5,Double
1146,Line2/CasePacker/WasteCount,0,Double
1155,Line2/CasePacker/WasteCount,1,Double
1164,Line2/CasePacker/WasteCount,0,Double
1173,Line2/CasePacker/WasteCount,0,Double
1182,Line2/CasePacker/WasteCount,0,Double
1191,Line2/CasePacker/WasteCount,0,Double
1200,Line2/CasePacker/WasteCount,1,Double
1209,Line2/CasePacker/WasteCount,0,Double
1218,Line2/CasePacker/WasteCount,0,Double
1227,Line2/CasePacker/WasteCount,0,Double
1236,Line2/CasePacker/WasteCount,0,Double
1245,Line2/CasePacker/WasteCount,0,Double
1254,Line2/CasePacker/WasteCount,0,Double
1263,Line2/CasePacker/WasteCount,0,Double
1272,Line2/CasePacker/WasteCount,0,Double
1281,Line2/CasePacker/WasteCount,0,Double
1290,Line2/CasePacker/WasteCount,0,Double
1299,Line2/CasePacker/WasteCount,0,Double
1308,Line2/CasePacker/WasteCount,0,Double
1317,Line2/CasePacker/WasteCount,0,Double
1326,Line2/CasePacker/WasteCount,0,Double
1335,Line2/CasePacker/WasteCount,0,Double
1344,Line2/CasePacker/WasteCount,0,Double
1353,Line2/CasePacker/WasteCount,0,Double
1362,Line2/CasePacker/WasteCount,0,Double
1371,Line2/CasePacker/WasteCount,0,Double
1380,Line2/CasePacker/WasteCount,0,Double
1389,Line2/CasePacker/WasteCount,0,Double
1398,Line2/CasePacker/WasteCount,0,Double
1407,Line2/CasePacker/WasteCount,0,Double
1416,Line2/CasePacker/WasteCount,0,Double
1425,Line2/CasePacker/WasteCount,0,Double
1434,Line2/CasePacker/WasteCount,0,Double
1443,Line2/CasePacker/WasteCount,0,Double
1452,Line2/CasePacker/WasteCount,0,Double
1461,Line2/CasePacker/WasteCount,0,Double
1470,Line2/CasePacker/WasteCount,0,Double
1479,Line2/CasePacker/WasteCount,0,Double
1488,Line2/CasePacker/WasteCount,0,Double
1497,Line2/CasePacker/WasteCount,0,Double
1506,Line2/CasePacker/WasteCount,0,Double
1515,Line2/CasePacker/WasteCount,0,Double
1524,Line2/CasePacker/WasteCount,0,Double
1533,Line2/CasePacker/WasteCount,0,Double
1542,Line2/CasePacker/WasteCount,0,Double
1551,Line2/CasePacker/WasteCount,0,Double
1560,Line2/CasePacker/WasteCount,0,Double
1569,Line2/CasePacker/WasteCount,0,Double
1578,Line2/CasePacker/WasteCount,0,Double
1587,Line2/CasePacker/WasteCount,0,Double
1596,Line2/CasePacker/WasteCount,0,Double
1605,Line2/CasePacker/WasteCount,0,Double
1614,Line2/CasePacker/WasteCount,0,Double
1623,Line2/CasePacker/WasteCount,0,Double
1632,Line2/CasePacker/WasteCount,0,Double
1641,Line2/CasePacker/WasteCount,0,Double
1650,Line2/CasePacker/WasteCount,0,Double
1659,Line2/CasePacker/WasteCount,0,Double
1668,Line2/CasePacker/WasteCount,0,Double
1677,Line2/CasePacker/WasteCount,0,Double
1686,Line2/CasePacker/WasteCount,0,Double
1695,Line2/CasePacker/WasteCount,0,Double
1704,Line2/CasePacker/WasteCount,0,Double
1713,Line2/CasePacker/WasteCount,0,Double
1722,Line2/CasePacker/WasteCount,0,Double
1731,Line2/CasePacker/WasteCount,0,Double
1740,Line2/CasePacker/WasteCount,0,Double
1749,Line2/CasePacker/WasteCount,0,Double
1758,Line2/CasePacker/WasteCount,0,Double
1767,Line2/CasePacker/WasteCount,0,Double
1776,Line2/CasePacker/WasteCount,0,Double
1785,Line2/CasePacker/WasteCount,0,Double
1794,Line2/CasePacker/WasteCount,0,Double
1803,Line2/CasePacker/WasteCount,0,Double
1812,Line2/CasePacker/WasteCount,0,Double
1821,Line2/CasePacker/WasteCount,0,Double
1830,Line2/CasePacker/WasteCount,0,Double
1839,Line2/CasePacker/WasteCount,0,Double
1848,Line2/CasePacker/WasteCount,0,Double
1857,Line2/CasePacker/WasteCount,0,Double
1866,Line2/CasePacker/WasteCount,0,Double
1875,Line2/CasePacker/WasteCount,0,Double
1884,Line2/CasePacker/WasteCount,0,Double
1893,Line2/CasePacker/WasteCount,0,Double
1902,Line2/CasePacker/WasteCount,0,Double
1911,Line2/CasePacker/WasteCount,0,Double
1920,Line2/CasePacker/WasteCount,0,Double
1929,Line2/CasePacker/WasteCount,0,Double
1938,Line2/CasePacker/WasteCount,0,Double
1947,Line2/CasePacker/WasteCount,0,Double
1956,Line2/CasePacker/WasteCount,0,Double
1965,Line2/CasePacker/WasteCount,0,Double
1974,Line2/CasePacker/WasteCount,0,Double
1983,Line2/CasePacker/WasteCount,0,Double
1992,Line2/CasePacker/WasteCount,0,Double
2001,Line2/CasePacker/WasteCount,0,Double
2010,Line2/CasePacker/WasteCount,0,Double
2019,Line2/CasePacker/WasteCount,0,Double
2028,Line2/CasePacker/WasteCount,0,Double
2037,Line2/CasePacker/WasteCount,0,Double
2046,Line2/CasePacker/WasteCount,0,Double
2055,Line2/CasePacker/WasteCount,0,Double
2064,Line2/CasePacker/WasteCount,0,Double
2073,Line2/CasePacker/WasteCount,0,Double
2082,Line2/CasePacker/WasteCount,0,Double
2091,Line2/CasePacker/WasteCount,0,Double
2100,Line2/CasePacker/WasteCount,0,Double
2109,Line2/CasePacker/WasteCount,0,Double
2118,Line2/CasePacker/WasteCount,0,Double
2127,Line2/CasePacker/WasteCount,0,Double
2136,Line2/CasePacker/WasteCount,0,Double
2145,Line2/CasePacker/WasteCount,0,Double
2154,Line2/CasePacker/WasteCount,0,Double
2163,Line2/CasePacker/WasteCount,0,Double
2172,Line2/CasePacker/WasteCount,0,Double
2181,Line2/CasePacker/WasteCount,0,Double
2190,Line2/CasePacker/WasteCount,0,Double
2199,Line2/CasePacker/WasteCount,0,Double
2208,Line2/CasePacker/WasteCount,0,Double
2217,Line2/CasePacker/WasteCount,0,Double
2226,Line2/CasePacker/WasteCount,0,Double
2235,Line2/CasePacker/WasteCount,0,Double
2244,Line2/CasePacker/WasteCount,0,Double
2253,Line2/CasePacker/WasteCount,0,Double
2262,Line2/CasePacker/WasteCount,0,Double
2271,Line2/CasePacker/WasteCount,0,Double
2280,Line2/CasePacker/WasteCount,0,Double
2289,Line2/CasePacker/WasteCount,0,Double
2298,Line2/CasePacker/WasteCount,0,Double
2307,Line2/CasePacker/WasteCount,0,Double
2316,Line2/CasePacker/WasteCount,0,Double
2325,Line2/CasePacker/WasteCount,0,Double
2334,Line2/CasePacker/WasteCount,0,Double
2343,Line2/CasePacker/WasteCount,0,Double
2352,Line2/CasePacker/WasteCount,0,Double
2361,Line2/CasePacker/WasteCount,0,Double
2370,Line2/CasePacker/WasteCount,0,Double
2379,Line2/CasePacker/WasteCount,0,Double
2388,Line2/CasePacker/WasteCount,0,Double
2397,Line2/CasePacker/WasteCount,0,Double
2406,Line2/CasePacker/WasteCount,0,Double
2415,Line2/CasePacker/WasteCount,0,Double
2424,Line2/CasePacker/WasteCount,0,Double
2433,Line2/CasePacker/WasteCount,0,Double
2442,Line2/CasePacker/WasteCount,0,Double
2451,Line2/CasePacker/WasteCount,0,Double
2460,Line2/CasePacker/WasteCount,0,Double
2469,Line2/CasePacker/WasteCount,0,Double
2478,Line2/CasePacker/WasteCount,0,Double
2487,Line2/CasePacker/WasteCount,0,Double
2496,Line2/CasePacker/WasteCount,0,Double
2505,Line2/CasePacker/WasteCount,0,Double
2514,Line2/CasePacker/WasteCount,0,Double
2523,Line2/CasePacker/WasteCount,0,Double
2532,Line2/CasePacker/WasteCount,0,Double
2541,Line2/CasePacker/WasteCount,0,Double
2550,Line2/CasePacker/WasteCount,0,Double
2559,Line2/CasePacker/WasteCount,0,Double
2568,Line2/CasePacker/WasteCount,0,Double
2577,Line2/CasePacker/WasteCount,0,Double
2586,Line2/CasePacker/WasteCount,0,Double
2595,Line2/CasePacker/WasteCount,0,Double
2604,Line2/CasePacker/WasteCount,0,Double
2613,Line2/CasePacker/WasteCount,0,Double
2622,Line2/CasePacker/WasteCount,0,Double
2631,Line2/CasePacker/WasteCount,0,Double
2640,Line2/CasePacker/WasteCount,0,Double
2649,Line2/CasePacker/WasteCount,0,Double
2658,Line2/CasePacker/WasteCount,0,Double
2667,Line2/CasePacker/WasteCount,0,Double
2676,Line2/CasePacker/WasteCount,0,Double
2685,Line2/CasePacker/WasteCount,0,Double
2694,Line2/CasePacker/WasteCount,0,Double
2703,Line2/CasePacker/WasteCount,0,Double
2712,Line2/CasePacker/WasteCount,0,Double
2721,Line2/CasePacker/WasteCount,0,Double
2730,Line2/CasePacker/WasteCount,0,Double
2739,Line2/CasePacker/WasteCount,0,Double
2748,Line2/CasePacker/WasteCount,0,Double
2757,Line2/CasePacker/WasteCount,0,Double
2766,Line2/CasePacker/WasteCount,0,Double
2775,Line2/CasePacker/WasteCount,0,Double
2784,Line2/CasePacker/WasteCount,0,Double
2793,Line2/CasePacker/WasteCount,0,Double
2802,Line2/CasePacker/WasteCount,0,Double
2811,Line2/CasePacker/WasteCount,0,Double
2820,Line2/CasePacker/WasteCount,0,Double
2829,Line2/CasePacker/WasteCount,0,Double
2838,Line2/CasePacker/WasteCount,0,Double
2847,Line2/CasePacker/WasteCount,0,Double
2856,Line2/CasePacker/WasteCount,0,Double
2865,Line2/CasePacker/WasteCount,0,Double
2874,Line2/CasePacker/WasteCount,0,Double
2883,Line2/CasePacker/WasteCount,0,Double
2892,Line2/CasePacker/WasteCount,0,Double
2901,Line2/CasePacker/WasteCount,0,Double
2910,Line2/CasePacker/WasteCount,0,Double
2919,Line2/CasePacker/WasteCount,0,Double
2928,Line2/CasePacker/WasteCount,0,Double
2937,Line2/CasePacker/WasteCount,0,Double
2946,Line2/CasePacker/WasteCount,0,Double
2955,Line2/CasePacker/WasteCount,0,Double
2964,Line2/CasePacker/WasteCount,0,Double
2973,Line2/CasePacker/WasteCount,0,Double
2982,Line2/CasePacker/WasteCount,0,Double
2991,Line2/CasePacker/WasteCount,0,Double
3000,Line2/CasePacker/WasteCount,0,Double
3009,Line2/CasePacker/WasteCount,0,Double
3018,Line2/CasePacker/WasteCount,0,Double
3027,Line2/CasePacker/WasteCount,0,Double
3036,Line2/CasePacker/WasteCount,0,Double
3045,Line2/CasePacker/WasteCount,0,Double
3054,Line2/CasePacker/WasteCount,0,Double
3063,Line2/CasePacker/WasteCount,0,Double
3072,Line2/CasePacker/WasteCount,0,Double
3081,Line2/CasePacker/WasteCount,0,Double
3090,Line2/CasePacker/WasteCount,0,Double
3099,Line2/CasePacker/WasteCount,0,Double
3108,Line2/CasePacker/WasteCount,0,Double
3117,Line2/CasePacker/WasteCount,0,Double
3126,Line2/CasePacker/WasteCount,0,Double
3135,Line2/CasePacker/WasteCount,0,Double
3144,Line2/CasePacker/WasteCount,0,Double
3153,Line2/CasePacker/WasteCount,0,Double
3162,Line2/CasePacker/WasteCount,0,Double
3171,Line2/CasePacker/WasteCount,0,Double
3180,Line2/CasePacker/WasteCount,0,Double
3189,Line2/CasePacker/WasteCount,0,Double
3198,Line2/CasePacker/WasteCount,0,Double
3207,Line2/CasePacker/WasteCount,0,Double
3216,Line2/CasePacker/WasteCount,0,Double
3225,Line2/CasePacker/WasteCount,0,Double
3234,Line2/CasePacker/WasteCount,0,Double
3243,Line2/CasePacker/WasteCount,0,Double
3252,Line2/CasePacker/WasteCount,0,Double
3261,Line2/CasePacker/WasteCount,0,Double
3270,Line2/CasePacker/WasteCount,0,Double
3279,Line2/CasePacker/WasteCount,0,Double
3288,Line2/CasePacker/WasteCount,0,Double
3297,Line2/CasePacker/WasteCount,0,Double
3306,Line2/CasePacker/WasteCount,0,Double
3315,Line2/CasePacker/WasteCount,0,Double
3324,Line2/CasePacker/WasteCount,0,Double
3333,Line2/CasePacker/WasteCount,0,Double
3342,Line2/CasePacker/WasteCount,0,Double
3351,Line2/CasePacker/WasteCount,0,Double
3360,Line2/CasePacker/WasteCount,0,Double
3369,Line2/CasePacker/WasteCount,0,Double
3378,Line2/CasePacker/WasteCount,0,Double
3387,Line2/CasePacker/WasteCount,0,Double
3396,Line2/CasePacker/WasteCount,0,Double
3405,Line2/CasePacker/WasteCount,0,Double
3414,Line2/CasePacker/WasteCount,0,Double
3423,Line2/CasePacker/WasteCount,0,Double
3432,Line2/CasePacker/WasteCount,0,Double
3441,Line2/CasePacker/WasteCount,0,Double
3450,Line2/CasePacker/WasteCount,0,Double
3459,Line2/CasePacker/WasteCount,0,Double
3468,Line2/CasePacker/WasteCount,0,Double
3477,Line2/CasePacker/WasteCount,0,Double
3486,Line2/CasePacker/WasteCount,0,Double
3495,Line2/CasePacker/WasteCount,0,Double
3504,Line2/CasePacker/WasteCount,0,Double
3513,Line2/CasePacker/WasteCount,0,Double
3522,Line2/CasePacker/WasteCount,0,Double
3531,Line2/CasePacker/WasteCount,0,Double
3540,Line2/CasePacker/WasteCount,0,Double
3549,Line2/CasePacker/WasteCount,0,Double
3558,Line2/CasePacker/WasteCount,0,Double
3567,Line2/CasePacker/WasteCount,0,Double
3576,Line2/CasePacker/WasteCount,0,Double
3585,Line2/CasePacker/WasteCount,0,Double
3594,Line2/CasePacker/WasteCount,0,Double
3603,Line2/CasePacker/WasteCount,0,Double
3612,Line2/CasePacker/WasteCount,0,Double
3621,Line2/CasePacker/WasteCount,0,Double
3630,Line2/CasePacker/WasteCount,0,Double
3639,Line2/CasePacker/WasteCount,0,Double
3648,Line2/CasePacker/WasteCount,0,Double
3657,Line2/CasePacker/WasteCount,0,Double
3666,Line2/CasePacker/WasteCount,0,Double
3675,Line2/CasePacker/WasteCount,0,Double
3684,Line2/CasePacker/WasteCount,0,Double
3693,Line2/CasePacker/WasteCount,0,Double
3702,Line2/CasePacker/WasteCount,0,Double
3711,Line2/CasePacker/WasteCount,0,Double
3720,Line2/CasePacker/WasteCount,0,Double
3729,Line2/CasePacker/WasteCount,0,Double
3738,Line2/CasePacker/WasteCount,0,Double
3747,Line2/CasePacker/WasteCount,0,Double
3756,Line2/CasePacker/WasteCount,0,Double
3765,Line2/CasePacker/WasteCount,0,Double
3774,Line2/CasePacker/WasteCount,1,Double
3783,Line2/CasePacker/WasteCount,2,Double
3792,Line2/CasePacker/WasteCount,3,Double
3801,Line2/CasePacker/WasteCount,4,Double
3810,Line2/CasePacker/WasteCount,5,Double
3819,Line2/CasePacker/WasteCount,0,Double
3828,Line2/CasePacker/WasteCount,1,Double
3837,Line2/CasePacker/WasteCount,0,Double
3846,Line2/CasePacker/WasteCount,0,Double
3855,Line2/CasePacker/WasteCount,0,Double
3864,Line2/CasePacker/WasteCount,0,Double
3873,Line2/CasePacker/WasteCount,1,Double
3882,Line2/CasePacker/WasteCount,0,Double
3891,Line2/CasePacker/WasteCount,0,Double
3900,Line2/CasePacker/WasteCount,0,Double
3909,Line2/CasePacker/WasteCount,0,Double
3918,Line2/CasePacker/WasteCount,0,Double
3927,Line2/CasePacker/WasteCount,0,Double
3936,Line2/CasePacker/WasteCount,0,Double
3945,Line2/CasePacker/WasteCount,0,Double
3954,Line2/CasePacker/WasteCount,0,Double
3963,Line2/CasePacker/WasteCount,0,Double
3972,Line2/CasePacker/WasteCount,0,Double
3981,Line2/CasePacker/WasteCount,0,Double
3990,Line2/CasePacker/WasteCount,0,Double
3999,Line2/CasePacker/WasteCount,0,Double
4008,Line2/CasePacker/WasteCount,0,Double
4017,Line2/CasePacker/WasteCount,0,Double
4026,Line2/CasePacker/WasteCount,0,Double
4035,Line2/CasePacker/WasteCount,0,Double
4044,Line2/CasePacker/WasteCount,0,Double
4053,Line2/CasePacker/WasteCount,0,Double
4062,Line2/CasePacker/WasteCount,0,Double
4071,Line2/CasePacker/WasteCount,0,Double
4080,Line2/CasePacker/WasteCount,0,Double
4089,Line2/CasePacker/WasteCount,0,Double
4098,Line2/CasePacker/WasteCount,0,Double
4107,Line2/CasePacker/WasteCount,0,Double
4116,Line2/CasePacker/WasteCount,0,Double
4125,Line2/CasePacker/WasteCount,0,Double
4134,Line2/CasePacker/WasteCount,0,Double
4143,Line2/CasePacker/WasteCount,0,Double
4152,Line2/CasePacker/WasteCount,0,Double
4161,Line2/CasePacker/WasteCount,0,Double
4170,Line2/CasePacker/WasteCount,0,Double
4179,Line2/CasePacker/WasteCount,0,Double
4188,Line2/CasePacker/WasteCount,0,Double
4197,Line2/CasePacker/WasteCount,0,Double
4206,Line2/CasePacker/WasteCount,0,Double
4215,Line2/CasePacker/WasteCount,0,Double
4224,Line2/CasePacker/WasteCount,0,Double
4233,Line2/CasePacker/WasteCount,0,Double
4242,Line2/CasePacker/WasteCount,0,Double
4251,Line2/CasePacker/WasteCount,0,Double
4260,Line2/CasePacker/WasteCount,0,Double
4269,Line2/CasePacker/WasteCount,0,Double
4278,Line2/CasePacker/WasteCount,0,Double
4287,Line2/CasePacker/WasteCount,0,Double
4296,Line2/CasePacker/WasteCount,0,Double
4305,Line2/CasePacker/WasteCount,0,Double
4314,Line2/CasePacker/WasteCount,0,Double
4323,Line2/CasePacker/WasteCount,0,Double
4332,Line2/CasePacker/WasteCount,0,Double
4341,Line2/CasePacker/WasteCount,0,Double
4350,Line2/CasePacker/WasteCount,0,Double
4359,Line2/CasePacker/WasteCount,0,Double
4368,Line2/CasePacker/WasteCount,0,Double
4377,Line2/CasePacker/WasteCount,0,Double
4386,Line2/CasePacker/WasteCount,0,Double
4395,Line2/CasePacker/WasteCount,0,Double
4404,Line2/CasePacker/WasteCount,0,Double
4413,Line2/CasePacker/WasteCount,0,Double
4422,Line2/CasePacker/WasteCount,0,Double
4431,Line2/CasePacker/WasteCount,0,Double
4440,Line2/CasePacker/WasteCount,0,Double
4449,Line2/CasePacker/WasteCount,0,Double
4458,Line2/CasePacker/WasteCount,0,Double
4467,Line2/CasePacker/WasteCount,0,Double
4476,Line2/CasePacker/WasteCount,0,Double
4485,Line2/CasePacker/WasteCount,0,Double
4494,Line2/CasePacker/WasteCount,0,Double
4503,Line2/CasePacker/WasteCount,0,Double
4512,Line2/CasePacker/WasteCount,0,Double
4521,Line2/CasePacker/WasteCount,0,Double
4530,Line2/CasePacker/WasteCount,0,Double
4539,Line2/CasePacker/WasteCount,0,Double
4548,Line2/CasePacker/WasteCount,0,Double
4557,Line2/CasePacker/WasteCount,0,Double
4566,Line2/CasePacker/WasteCount,0,Double
4575,Line2/CasePacker/WasteCount,0,Double
4584,Line2/CasePacker/WasteCount,0,Double
4593,Line2/CasePacker/WasteCount,0,Double
4602,Line2/CasePacker/WasteCount,0,Double
4611,Line2/CasePacker/WasteCount,0,Double
4620,Line2/CasePacker/WasteCount,0,Double
4629,Line2/CasePacker/WasteCount,0,Double
4638,Line2/CasePacker/WasteCount,0,Double
4647,Line2/CasePacker/WasteCount,0,Double
4656,Line2/CasePacker/WasteCount,0,Double
4665,Line2/CasePacker/WasteCount,0,Double
4674,Line2/CasePacker/WasteCount,0,Double
4683,Line2/CasePacker/WasteCount,0,Double
4692,Line2/CasePacker/WasteCount,0,Double
4701,Line2/CasePacker/WasteCount,0,Double
4710,Line2/CasePacker/WasteCount,0,Double
4719,Line2/CasePacker/WasteCount,0,Double
4728,Line2/CasePacker/WasteCount,0,Double
4737,Line2/CasePacker/WasteCount,0,Double
4746,Line2/CasePacker/WasteCount,0,Double
4755,Line2/CasePacker/WasteCount,0,Double
4764,Line2/CasePacker/WasteCount,0,Double
4773,Line2/CasePacker/WasteCount,0,Double
4782,Line2/CasePacker/WasteCount,0,Double
4791,Line2/CasePacker/WasteCount,0,Double
4800,Line2/CasePacker/WasteCount,0,Double
4809,Line2/CasePacker/WasteCount,0,Double
4818,Line2/CasePacker/WasteCount,0,Double
4827,Line2/CasePacker/WasteCount,0,Double
4836,Line2/CasePacker/WasteCount,0,Double
4845,Line2/CasePacker/WasteCount,0,Double
4854,Line2/CasePacker/WasteCount,0,Double
4863,Line2/CasePacker/WasteCount,0,Double
4872,Line2/CasePacker/WasteCount,0,Double
4881,Line2/CasePacker/WasteCount,0,Double
4890,Line2/CasePacker/WasteCount,0,Double
4899,Line2/CasePacker/WasteCount,0,Double
4908,Line2/CasePacker/WasteCount,0,Double
4917,Line2/CasePacker/WasteCount,0,Double
4926,Line2/CasePacker/WasteCount,0,Double
4935,Line2/CasePacker/WasteCount,0,Double
4944,Line2/CasePacker/WasteCount,0,Double
4953,Line2/CasePacker/WasteCount,0,Double
4962,Line2/CasePacker/WasteCount,0,Double
4971,Line2/CasePacker/WasteCount,0,Double
4980,Line2/CasePacker/WasteCount,0,Double
4989,Line2/CasePacker/WasteCount,0,Double
4998,Line2/CasePacker/WasteCount,0,Double
5007,Line2/CasePacker/WasteCount,0,Double
5016,Line2/CasePacker/WasteCount,0,Double
5025,Line2/CasePacker/WasteCount,0,Double
5034,Line2/CasePacker/WasteCount,0,Double
5043,Line2/CasePacker/WasteCount,0,Double
5052,Line2/CasePacker/WasteCount,0,Double
5061,Line2/CasePacker/WasteCount,0,Double
5070,Line2/CasePacker/WasteCount,0,Double
5079,Line2/CasePacker/WasteCount,0,Double
5088,Line2/CasePacker/WasteCount,0,Double
5097,Line2/CasePacker/WasteCount,0,Double
5106,Line2/CasePacker/WasteCount,0,Double
5115,Line2/CasePacker/WasteCount,0,Double
5124,Line2/CasePacker/WasteCount,0,Double
5133,Line2/CasePacker/WasteCount,0,Double
5142,Line2/CasePacker/WasteCount,0,Double
5151,Line2/CasePacker/WasteCount,0,Double
5160,Line2/CasePacker/WasteCount,0,Double
5169,Line2/CasePacker/WasteCount,0,Double
5178,Line2/CasePacker/WasteCount,0,Double
5187,Line2/CasePacker/WasteCount,0,Double
5196,Line2/CasePacker/WasteCount,0,Double
5205,Line2/CasePacker/WasteCount,0,Double
5214,Line2/CasePacker/WasteCount,0,Double
5223,Line2/CasePacker/WasteCount,0,Double
5232,Line2/CasePacker/WasteCount,0,Double
5241,Line2/CasePacker/WasteCount,0,Double
5250,Line2/CasePacker/WasteCount,0,Double
5259,Line2/CasePacker/WasteCount,0,Double
5268,Line2/CasePacker/WasteCount,0,Double
5277,Line2/CasePacker/WasteCount,0,Double
5286,Line2/CasePacker/WasteCount,0,Double
5295,Line2/CasePacker/WasteCount,0,Double
5304,Line2/CasePacker/WasteCount,0,Double
5313,Line2/CasePacker/WasteCount,0,Double
5322,Line2/CasePacker/WasteCount,0,Double
5331,Line2/CasePacker/WasteCount,0,Double
5340,Line2/CasePacker/WasteCount,0,Double
5349,Line2/CasePacker/WasteCount,0,Double
0,Line2/Filler/InfeedCount,0,Double
9,Line2/Filler/InfeedCount,0,Double
18,Line2/Filler/InfeedCount,1,Double
27,Line2/Filler/InfeedCount,2,Double
36,Line2/Filler/InfeedCount,3,Double
45,Line2/Filler/InfeedCount,4,Double
54,Line2/Filler/InfeedCount,5,Double
63,Line2/Filler/InfeedCount,6,Double
72,Line2/Filler/InfeedCount,7,Double
81,Line2/Filler/InfeedCount,8,Double
90,Line2/Filler/InfeedCount,9,Double
99,Line2/Filler/InfeedCount,10,Double
108,Line2/Filler/InfeedCount,0,Double
117,Line2/Filler/InfeedCount,1,Double
126,Line2/Filler/InfeedCount,2,Double
135,Line2/Filler/InfeedCount,3,Double
144,Line2/Filler/InfeedCount,4,Double
153,Line2/Filler/InfeedCount,5,Double
162,Line2/Filler/InfeedCount,6,Double
171,Line2/Filler/InfeedCount,7,Double
180,Line2/Filler/InfeedCount,8,Double
189,Line2/Filler/InfeedCount,9,Double
198,Line2/Filler/InfeedCount,10,Double
207,Line2/Filler/InfeedCount,0,Double
216,Line2/Filler/InfeedCount,0,Double
225,Line2/Filler/InfeedCount,0,Double
234,Line2/Filler/InfeedCount,0,Double
243,Line2/Filler/InfeedCount,0,Double
252,Line2/Filler/InfeedCount,0,Double
261,Line2/Filler/InfeedCount,0,Double
270,Line2/Filler/InfeedCount,0,Double
279,Line2/Filler/InfeedCount,0,Double
288,Line2/Filler/InfeedCount,0,Double
297,Line2/Filler/InfeedCount,0,Double
306,Line2/Filler/InfeedCount,1,Double
315,Line2/Filler/InfeedCount,2,Double
324,Line2/Filler/InfeedCount,3,Double
333,Line2/Filler/InfeedCount,4,Double
342,Line2/Filler/InfeedCount,5,Double
351,Line2/Filler/InfeedCount,6,Double
360,Line2/Filler/InfeedCount,7,Double
369,Line2/Filler/InfeedCount,8,Double
378,Line2/Filler/InfeedCount,9,Double
387,Line2/Filler/InfeedCount,10,Double
396,Line2/Filler/InfeedCount,0,Double
405,Line2/Filler/InfeedCount,1,Double
414,Line2/Filler/InfeedCount,2,Double
423,Line2/Filler/InfeedCount,3,Double
432,Line2/Filler/InfeedCount,4,Double
441,Line2/Filler/InfeedCount,5,Double
450,Line2/Filler/InfeedCount,6,Double
459,Line2/Filler/InfeedCount,7,Double
468,Line2/Filler/InfeedCount,8,Double
477,Line2/Filler/InfeedCount,9,Double
486,Line2/Filler/InfeedCount,10,Double
495,Line2/Filler/InfeedCount,0,Double
504,Line2/Filler/InfeedCount,1,Double
513,Line2/Filler/InfeedCount,2,Double
522,Line2/Filler/InfeedCount,3,Double
531,Line2/Filler/InfeedCount,4,Double
540,Line2/Filler/InfeedCount,5,Double
549,Line2/Filler/InfeedCount,6,Double
558,Line2/Filler/InfeedCount,7,Double
567,Line2/Filler/InfeedCount,8,Double
576,Line2/Filler/InfeedCount,9,Double
585,Line2/Filler/InfeedCount,10,Double
594,Line2/Filler/InfeedCount,0,Double
603,Line2/Filler/InfeedCount,1,Double
612,Line2/Filler/InfeedCount,2,Double
621,Line2/Filler/InfeedCount,3,Double
630,Line2/Filler/InfeedCount,4,Double
639,Line2/Filler/InfeedCount,5,Double
648,Line2/Filler/InfeedCount,6,Double
657,Line2/Filler/InfeedCount,7,Double
666,Line2/Filler/InfeedCount,8,Double
675,Line2/Filler/InfeedCount,9,Double
684,Line2/Filler/InfeedCount,10,Double
693,Line2/Filler/InfeedCount,0,Double
702,Line2/Filler/InfeedCount,0,Double
711,Line2/Filler/InfeedCount,0,Double
720,Line2/Filler/InfeedCount,0,Double
729,Line2/Filler/InfeedCount,0,Double
738,Line2/Filler/InfeedCount,0,Double
747,Line2/Filler/InfeedCount,0,Double
756,Line2/Filler/InfeedCount,0,Double
765,Line2/Filler/InfeedCount,0,Double
774,Line2/Filler/InfeedCount,0,Double
783,Line2/Filler/InfeedCount,0,Double
792,Line2/Filler/InfeedCount,0,Double
